NUM_POSTE;NOM_USUEL;LAT;LON;ALTI;AAAAMMJJ;RR;QRR;TN;QTN;HTN;QHTN;TX;QTX;HTX;QHTX;TM;QTM;TNTXM;QTNTXM;TAMPLI;QTAMPLI;TNSOL;QTNSOL;TN50;QTN50;DG;QDG;FFM;QFFM;FF2M;QFF2M;FXY;QFXY;DXY;QDXY;HXY;QHXY;FXI;QFXI;DXI;QDXI;HXI;QHXI;FXI2;QFXI2;DXI2;QDXI2;HXI2;QHXI2;FXI3S;QFXI3S;DXI3S;QDXI3S;HXI3S;QHXI3S;DRR;QDRR;STATUS_FXI3S;STATUS_DXI3S
75107005;TOUR EIFFEL;48.858333;2.294500;330;20250625;;;20.1;1;506;9;34.7;1;1715;9;25.1;1;27.4;1;14.6;1;;;;;0;9;3.7;1;;;16.8;1;270;1;1905;9;31.1;1;240;1;1903;9;;;;;;;28.7;1;240;1;1903;9;;;0;1
75107005;TOUR EIFFEL;48.858333;2.294500;330;20250626;;;17.0;1;710;9;23.8;1;1724;9;20.3;1;20.4;1;6.8;1;;;;;0;9;7.7;1;;;14.6;1;270;1;649;9;17.0;1;270;1;646;9;;;;;;;16.8;1;270;1;646;9;;;0;1
75107005;TOUR EIFFEL;48.858333;2.294500;330;20250627;;;18.0;1;445;9;25.0;1;1838;9;21.5;1;21.5;1;7.0;1;;;;;0;9;4.1;1;;;10.3;1;270;1;522;9;13.1;1;270;1;516;9;;;;;;;12.8;1;270;1;516;9;;;0;1
75107005;TOUR EIFFEL;48.858333;2.294500;330;20250628;;;18.4;1;534;9;27.1;1;1556;1;22.6;1;22.8;1;8.7;1;;;;;0;9;3.2;1;;;6.9;1;360;9;2215;9;8.5;1;10;9;2122;9;;;;;;;8.3;1;350;1;2211;9;;;0;1
75107005;TOUR EIFFEL;48.858333;2.294500;330;20250629;;;17.2;1;327;1;27.1;1;1758;9;22.4;1;22.2;1;9.9;1;;;;;0;1;4.2;1;;;9.8;1;50;9;2359;9;12.0;1;50;9;2355;9;;;;;;;11.1;1;50;1;2355;9;;;0;1
75107005;TOUR EIFFEL;48.858333;2.294500;330;20250630;;;19.7;1;406;9;34.4;1;1809;9;27.1;1;27.1;1;14.7;1;;;;;;;3.1;1;;;10.4;1;60;1;20;9;12.0;1;60;1;22;9;;;;;;;11.4;1;60;1;15;9;;;0;1
75107005;TOUR EIFFEL;48.858333;2.294500;330;20250701;;;27.7;1;341;1;37.9;1;1807;1;32.0;1;32.8;1;10.2;1;;;;;;;4.1;1;;;8.0;1;180;1;558;9;10.8;1;200;1;1024;9;;;;;;;10.3;1;200;1;1024;9;;;0;1
75107005;TOUR EIFFEL;48.858333;2.294500;330;20250702;;;17.0;1;;;28.4;1;1251;9;21.7;1;22.7;1;11.4;1;;;;;;;7.0;1;;;16.6;1;310;1;1400;9;23.8;1;300;1;1353;9;;;;;;;21.5;1;300;1;1353;9;;;0;1
75107005;TOUR EIFFEL;48.858333;2.294500;330;20250703;;;15.2;1;454;9;22.8;1;1703;9;18.5;1;19.0;1;7.6;1;;;;;;;6.1;1;;;9.7;1;10;1;215;9;12.3;1;20;1;422;9;;;;;;;11.7;1;360;1;221;9;;;0;1
75107005;TOUR EIFFEL;48.858333;2.294500;330;20250704;;;14.6;1;501;9;24.8;1;1820;1;19.4;1;19.7;1;10.2;1;;;;;0;9;4.0;1;;;7.7;1;360;9;2031;9;9.6;1;40;1;56;9;;;;;;;9.1;1;360;1;2027;9;;;0;1
75107005;TOUR EIFFEL;48.858333;2.294500;330;20250705;;;15.3;1;451;1;23.9;1;1357;1;19.3;1;19.6;1;8.6;1;;;;;;;5.4;1;;;9.6;1;260;9;2337;9;11.7;1;270;9;2319;9;;;;;;;11.5;1;270;1;2319;9;;;0;1
75107005;TOUR EIFFEL;48.858333;2.294500;330;20250706;;;14.0;1;;;18.1;1;1730;1;;;16.1;1;4.1;1;;;;;0;1;8.8;1;;;16.4;1;270;9;2342;9;20.5;1;240;1;344;9;;;;;;;18.6;1;240;1;344;9;;;0;1
75107005;TOUR EIFFEL;48.858333;2.294500;330;20250707;;;12.4;1;722;9;16.3;1;1744;9;14.2;1;14.4;1;3.9;1;;;;;0;9;9.0;1;;;15.3;1;270;1;27;9;18.0;1;270;1;22;9;;;;;;;17.4;1;270;1;22;9;;;0;1
75107005;TOUR EIFFEL;48.858333;2.294500;330;20250708;;;12.0;1;725;9;20.1;1;1732;9;15.6;1;16.1;1;8.1;1;;;;;0;9;7.0;1;;;13.4;1;290;1;320;9;18.3;1;310;1;606;9;;;;;;;17.5;1;310;1;606;9;;;0;1
75107005;TOUR EIFFEL;48.858333;2.294500;330;20250709;;;12.8;1;342;1;27.0;1;;;;9;19.9;1;14.2;1;;;;;;;3.2;1;;;9.3;1;30;9;2215;9;11.4;1;30;9;2145;9;;;;;;;10.6;1;30;1;2145;9;;;0;1
75107005;TOUR EIFFEL;48.858333;2.294500;330;20250710;;;14.0;1;;;24.8;1;1704;1;;;19.4;1;10.8;1;;;;;0;1;5.8;1;;;12.1;1;30;9;2228;9;14.5;1;40;9;2227;9;;;;;;;13.2;1;40;1;2223;9;;;0;1
75107005;TOUR EIFFEL;48.858333;2.294500;330;20250711;;;17.1;1;430;9;25.3;1;1706;9;21.6;1;21.2;1;8.2;1;;;;;0;9;6.3;1;;;10.7;1;50;1;37;9;12.8;1;40;1;18;9;;;;;;;12.4;1;40;1;18;9;;;0;1
75107005;TOUR EIFFEL;48.858333;2.294500;330;20250712;;;18.3;1;603;9;25.1;1;1651;9;21.7;1;21.7;1;6.8;1;;;;;0;9;5.2;1;;;10.4;1;60;9;2252;9;12.3;1;60;9;2336;9;;;;;;;11.5;1;60;1;2252;9;;;0;1
75107005;TOUR EIFFEL;48.858333;2.294500;330;20250713;;;18.4;1;523;9;30.2;1;1907;9;23.4;1;24.3;1;11.8;1;;;;;0;9;4.2;1;;;13.5;1;260;9;2100;9;19.7;1;270;9;2159;9;;;;;;;18.1;1;270;1;2159;9;;;0;1
75107005;TOUR EIFFEL;48.858333;2.294500;330;20250714;;;18.0;1;532;9;25.4;1;1447;9;20.1;1;21.7;1;7.4;1;;;;;0;9;6.5;1;;;11.7;1;300;1;1859;9;14.9;1;310;1;1857;9;;;;;;;13.9;1;310;1;1852;9;;;0;1
75107005;TOUR EIFFEL;48.858333;2.294500;330;20250715;;;15.2;1;445;9;21.5;1;1802;9;18.5;1;18.4;1;6.3;1;;;;;0;9;5.4;1;;;11.3;1;280;9;2353;9;15.6;1;260;1;1413;9;;;;;;;15.2;1;260;1;1413;9;;;0;1
75107005;TOUR EIFFEL;48.858333;2.294500;330;20250716;;;16.3;1;523;9;19.3;1;1549;9;17.5;1;17.8;1;3.0;1;;;;;;;9.2;1;;;;;;;;;17.7;1;260;1;343;9;;;;;;;17.2;1;260;1;343;9;;;0;1
75107005;TOUR EIFFEL;48.858333;2.294500;330;20250717;;;15.6;1;329;9;25.2;1;1603;9;20.3;1;20.4;1;9.6;1;;;;;0;9;1.8;1;;;7.1;1;330;1;9;9;8.0;1;330;1;2;9;;;;;;;8.0;1;330;1;2;9;;;0;1
75107005;TOUR EIFFEL;48.858333;2.294500;330;20250718;;;20.4;1;341;9;28.5;1;1452;9;24.7;1;24.5;1;8.1;1;;;;;0;9;5.7;1;;;12.7;1;110;9;2309;9;13.6;1;110;9;2308;9;;;;;;;13.5;1;110;1;2309;9;;;0;1
75107005;TOUR EIFFEL;48.858333;2.294500;330;20250719;;;18.9;1;1045;9;25.6;1;1724;9;21.3;1;22.3;1;6.7;1;;;;;0;9;7.2;1;;;14.2;1;110;1;57;9;18.8;1;230;1;1952;9;;;;;;;16.3;1;130;1;233;9;;;0;1
75107005;TOUR EIFFEL;48.858333;2.294500;330;20250720;;;14.4;1;927;9;22.7;1;1806;9;18.3;1;18.6;1;8.3;1;;;;;0;9;7.9;1;;;13.3;1;200;9;2354;9;19.5;1;210;1;1630;9;;;;;;;18.4;1;210;1;1632;9;;;0;1
75107005;TOUR EIFFEL;48.858333;2.294500;330;20250721;;;14.5;1;544;9;19.2;1;1551;9;16.4;1;16.9;1;4.7;1;;;;;0;9;10.1;1;;;16.7;1;180;1;324;9;22.5;1;180;1;455;9;;;;;;;21.2;1;180;1;455;9;;;0;1
75107005;TOUR EIFFEL;48.858333;2.294500;330;20250722;;;14.3;1;602;9;19.3;1;1711;9;17.1;1;16.8;1;5.0;1;;;;;0;9;7.5;1;;;12.7;1;250;1;406;9;17.3;1;260;1;120;9;;;;;;;16.3;1;260;1;120;9;;;0;1
75107005;TOUR EIFFEL;48.858333;2.294500;330;20250723;;;16.2;1;1758;9;20.9;1;1012;9;17.3;1;18.6;1;4.7;1;;;;;0;9;2.9;1;;;6.7;1;300;1;1409;9;9.2;1;310;1;1505;9;;;;;;;8.8;1;310;1;1405;9;;;0;1
75107005;TOUR EIFFEL;48.858333;2.294500;330;20250724;;;14.2;1;412;9;19.6;1;1355;9;16.3;1;16.9;1;5.4;1;;;;;0;9;6.7;1;;;10.7;1;330;9;2045;9;12.7;1;350;1;1129;9;;;;;;;12.2;1;330;1;2038;9;;;0;1
75107005;TOUR EIFFEL;48.858333;2.294500;330;20250725;;;14.8;1;216;9;23.6;1;1622;9;18.7;1;19.2;1;8.8;1;;;;;0;9;4.0;1;;;8.4;1;310;1;19;9;10.1;1;310;1;1403;9;;;;;;;9.4;1;330;1;1926;9;;;0;1
75107005;TOUR EIFFEL;48.858333;2.294500;330;20250726;;;15.2;1;449;9;23.4;1;1544;9;18.6;1;19.3;1;8.2;1;;;;;0;9;5.6;1;;;9.2;1;300;1;1834;9;13.5;1;300;1;1751;9;;;;;;;11.7;1;310;1;1851;9;;;0;1
75107005;TOUR EIFFEL;48.858333;2.294500;330;20250727;;;14.3;1;1713;9;20.0;1;1401;9;16.1;1;17.2;1;5.7;1;;;;;0;9;6.8;1;;;11.7;1;350;1;1445;9;16.2;1;340;1;1438;9;;;;;;;15.0;1;340;1;1440;9;;;0;1
75107005;TOUR EIFFEL;48.858333;2.294500;330;20250728;;;14.4;1;432;9;19.8;1;1429;9;16.9;1;17.1;1;5.4;1;;;;;0;9;6.5;1;;;10.6;1;330;1;48;9;13.2;1;320;1;23;9;;;;;;;12.5;1;320;1;23;9;;;0;1
75107005;TOUR EIFFEL;48.858333;2.294500;330;20250729;;;14.3;1;641;9;19.2;1;1228;9;16.6;1;16.8;1;4.9;1;;;;;0;9;4.9;1;;;7.8;1;320;1;300;9;11.0;1;300;1;1622;9;;;;;;;10.6;1;300;1;1622;9;;;0;1
75107005;TOUR EIFFEL;48.858333;2.294500;330;20250730;;;16.2;1;2341;9;21.6;1;1657;9;18.1;1;18.9;1;5.4;1;;;;;0;9;4.9;1;;;9.9;1;280;1;1101;9;13.1;1;270;1;1104;9;;;;;;;12.4;1;270;1;1104;9;;;0;1
75107005;TOUR EIFFEL;48.858333;2.294500;330;20250731;;;14.9;1;620;9;22.0;1;1413;9;18.5;1;18.5;1;7.1;1;;;;;0;9;6.0;1;;;8.4;1;300;1;332;9;10.6;1;240;1;1156;9;;;;;;;10.0;1;240;1;1156;9;;;0;1
75107005;TOUR EIFFEL;48.858333;2.294500;330;20250801;;;15.6;1;517;9;19.5;1;1533;9;16.7;1;17.6;1;3.9;1;;;;;0;9;7.5;1;;;10.5;1;330;9;2216;9;13.8;1;310;1;1549;9;;;;;;;12.7;1;310;1;1430;9;;;0;1
75107005;TOUR EIFFEL;48.858333;2.294500;330;20250802;;;12.6;1;537;9;18.8;1;1609;9;15.8;1;15.7;1;6.2;1;;;;;0;9;5.9;1;;;10.2;1;20;1;220;9;12.2;1;310;1;1226;9;;;;;;;11.6;1;20;1;118;9;;;0;1
75107005;TOUR EIFFEL;48.858333;2.294500;330;20250803;;;13.6;1;404;9;22.4;1;1503;9;17.7;1;18.0;1;8.8;1;;;;;0;9;4.8;1;;;8.8;1;280;9;2228;9;12.2;1;270;1;1427;9;;;;;;;11.0;1;270;1;1443;9;;;0;1
75107005;TOUR EIFFEL;48.858333;2.294500;330;20250804;;;16.7;1;434;9;27.3;1;1737;9;21.4;1;22.0;1;10.6;1;;;;;0;9;6.2;1;;;10.7;1;260;9;2052;9;13.5;1;260;9;2044;9;;;;;;;12.7;1;260;1;2044;9;;;0;1
75107005;TOUR EIFFEL;48.858333;2.294500;330;20250805;;;14.7;1;642;9;19.3;1;1503;9;16.9;1;17.0;1;4.6;1;;;;;0;9;7.7;1;;;12.0;1;310;1;321;9;15.8;1;310;1;316;9;;;;;;;14.9;1;310;1;316;9;;;0;1
75107005;TOUR EIFFEL;48.858333;2.294500;330;20250806;;;13.6;1;247;9;22.3;1;1556;9;18.0;1;18.0;1;8.7;1;;;;;0;9;3.3;1;;;6.4;1;340;1;1;9;7.5;1;110;1;1455;9;;;;;;;7.2;1;110;1;1455;9;;;0;1
75107005;TOUR EIFFEL;48.858333;2.294500;330;20250807;;;17.8;1;401;9;29.1;1;1814;9;23.3;1;23.5;1;11.3;1;;;;;0;9;3.3;1;;;6.9;1;270;9;2141;9;9.5;1;270;9;2141;9;;;;;;;8.9;1;270;1;2141;9;;;0;1
75107005;TOUR EIFFEL;48.858333;2.294500;330;20250808;;;17.1;1;629;9;24.2;1;1454;9;20.7;1;20.7;1;7.1;1;;;;;0;9;4.1;1;;;7.7;1;10;9;2045;9;9.9;1;20;9;2008;9;;;;;;;9.6;1;20;1;2008;9;;;0;1
75107005;TOUR EIFFEL;48.858333;2.294500;330;20250809;;;17.1;1;307;9;24.1;1;1457;9;19.6;1;20.6;1;7.0;1;;;;;0;9;5.1;1;;;10.9;1;320;9;2013;9;13.4;1;320;9;2004;9;;;;;;;12.9;1;320;1;2011;9;;;0;1
75107005;TOUR EIFFEL;48.858333;2.294500;330;20250810;;;14.1;1;423;9;24.8;1;1529;9;19.9;1;19.5;1;10.7;1;;;;;0;9;5.4;1;;;10.0;1;70;9;2222;9;11.0;1;80;9;2336;9;;;;;;;10.9;1;80;1;2357;9;;;0;1
75107005;TOUR EIFFEL;48.858333;2.294500;330;20250811;;;18.4;1;528;9;28.5;1;1600;9;24.4;1;23.5;1;10.1;1;;;;;0;9;7.0;1;;;15.1;1;130;9;2346;9;16.0;1;130;9;2345;9;;;;;;;15.7;1;130;1;2341;9;;;0;1
75107005;TOUR EIFFEL;48.858333;2.294500;330;20250812;;;21.5;1;513;9;32.5;1;1602;9;27.3;1;27.0;1;11.0;1;;;;;0;9;5.6;1;;;14.2;1;130;1;18;9;16.7;1;130;1;18;9;;;;;;;15.1;1;130;1;16;9;;;0;1
75107005;TOUR EIFFEL;48.858333;2.294500;330;20250813;;;23.9;1;335;9;32.1;1;1333;9;27.0;1;28.0;1;8.2;1;;;;;0;9;3.9;1;;;12.5;1;270;1;1815;9;14.4;1;270;1;1809;9;;;;;;;14.1;1;270;1;1809;9;;;0;1
75107005;TOUR EIFFEL;48.858333;2.294500;330;20250814;;;20.0;1;700;9;27.4;1;1529;9;22.9;1;23.7;1;7.4;1;;;;;0;9;4.0;1;;;9.4;1;160;1;238;9;10.4;1;160;1;235;9;;;;;;;10.2;1;160;1;251;9;;;0;1
75107005;TOUR EIFFEL;48.858333;2.294500;330;20250815;;;16.9;1;457;9;27.8;1;1524;9;22.4;1;22.4;1;10.9;1;;;;;0;9;6.6;1;;;13.6;1;50;9;2320;9;16.2;1;40;9;2316;9;;;;;;;15.0;1;40;1;2316;9;;;0;1
75107005;TOUR EIFFEL;48.858333;2.294500;330;20250816;;;16.2;1;630;9;24.3;1;1541;9;19.5;1;20.3;1;8.1;1;;;;;0;9;7.1;1;;;11.6;1;30;9;1948;9;15.8;1;30;9;2033;9;;;;;;;15.0;1;30;1;2033;9;;;0;1
75107005;TOUR EIFFEL;48.858333;2.294500;330;20250817;;;15.2;1;601;9;24.2;1;1701;9;19.3;1;19.7;1;9.0;1;;;;;0;9;7.5;1;;;10.7;1;60;9;2123;9;13.0;1;50;9;2125;9;;;;;;;12.1;1;50;1;2047;9;;;0;1
75107005;TOUR EIFFEL;48.858333;2.294500;330;20250818;;;14.2;1;451;9;25.3;1;1622;9;20.1;1;19.8;1;11.1;1;;;;;0;9;4.9;1;;;9.2;1;60;1;126;9;11.6;1;70;1;122;9;;;;;;;11.2;1;70;1;122;9;;;0;1
75107005;TOUR EIFFEL;48.858333;2.294500;330;20250819;;;18.1;1;446;9;26.6;1;1246;9;21.3;1;22.4;1;8.5;1;;;;;0;9;3.4;1;;;7.6;1;190;1;1532;9;9.8;1;190;1;1453;9;;;;;;;9.3;1;190;1;1447;9;;;0;1
75107005;TOUR EIFFEL;48.858333;2.294500;330;20250820;;;15.7;1;1145;9;17.8;1;601;9;16.6;1;16.8;1;2.1;1;;;;;0;9;4.8;1;;;8.7;1;350;9;2139;9;11.3;1;360;9;2316;9;;;;;;;11.0;1;340;1;2136;9;;;0;1
75107005;TOUR EIFFEL;48.858333;2.294500;330;20250821;;;13.5;1;459;9;21.0;1;1620;9;16.7;1;17.3;1;7.5;1;;;;;0;9;7.4;1;;;11.4;1;10;9;2014;9;15.6;1;360;1;1504;9;;;;;;;14.6;1;360;1;1504;9;;;0;1
75107005;TOUR EIFFEL;48.858333;2.294500;330;20250822;;;12.3;1;336;9;18.4;1;1723;9;15.4;1;15.4;1;6.1;1;;;;;0;9;5.5;1;;;8.9;1;330;9;2030;9;10.8;1;10;1;243;9;;;;;;;10.0;1;20;1;410;9;;;0;1
75107005;TOUR EIFFEL;48.858333;2.294500;330;20250823;;;13.0;1;459;9;21.3;1;1411;9;16.6;1;17.2;1;8.3;1;;;;;0;9;4.5;1;;;8.0;1;40;1;157;9;9.8;1;40;1;149;9;;;;;;;9.5;1;40;1;149;9;;;0;1
75107005;TOUR EIFFEL;48.858333;2.294500;330;20250824;;;13.2;1;430;9;21.4;1;1551;9;17.7;1;17.3;1;8.2;1;;;;;0;9;4.4;1;;;7.8;1;90;9;2229;9;8.9;1;50;1;1343;9;;;;;;;8.1;1;90;1;2229;9;;;0;1
75107005;TOUR EIFFEL;48.858333;2.294500;330;20250825;;;16.9;1;506;9;27.8;1;1646;9;22.1;1;22.4;1;10.9;1;;;;;0;9;4.5;1;;;7.8;1;130;1;300;9;9.4;1;130;1;1505;9;;;;;;;8.9;1;130;1;1505;9;;;0;1
75107005;TOUR EIFFEL;48.858333;2.294500;330;20250826;;;19.1;1;519;9;27.0;1;1556;9;22.5;1;23.1;1;7.9;1;;;;;;;5.8;1;;;;;;;;;13.5;1;260;1;1433;9;;;;;;;12.1;1;180;1;430;1;;;0;1
75107005;TOUR EIFFEL;48.858333;2.294500;330;20250827;;;17.8;1;635;9;23.4;1;1616;9;20.4;1;20.6;1;5.6;1;;;;;0;9;5.0;1;;;9.8;1;250;9;2355;9;13.2;1;240;1;1326;9;;;;;;;12.5;1;240;1;1326;9;;;0;1
75107005;TOUR EIFFEL;48.858333;2.294500;330;20250828;;;14.6;1;653;9;20.6;1;1456;9;17.7;1;17.6;1;6.0;1;;;;;0;9;8.0;1;;;12.0;1;240;9;1956;9;16.3;1;230;9;1948;9;;;;;;;15.3;1;230;1;1948;9;;;0;1
75107005;TOUR EIFFEL;48.858333;2.294500;330;20250829;;;13.6;1;846;9;18.6;1;1506;9;15.4;1;16.1;1;5.0;1;;;;;0;9;9.2;1;;;14.9;1;270;9;2303;9;22.3;1;200;1;902;9;;;;;;;20.0;1;200;1;902;9;;;0;1
75107005;TOUR EIFFEL;48.858333;2.294500;330;20250830;;;13.0;1;649;9;19.8;1;1513;9;16.4;1;16.4;1;6.8;1;;;;;0;9;9.5;1;;;15.2;1;180;9;2040;9;18.7;1;180;9;2039;9;;;;;;;18.0;1;180;1;2039;9;;;0;1
75107005;TOUR EIFFEL;48.858333;2.294500;330;20250831;;;15.9;1;748;9;20.1;1;1202;9;16.7;1;18.0;1;4.2;1;;;;;0;9;6.0;1;;;10.9;1;200;1;15;9;16.4;1;200;1;14;9;;;;;;;15.6;1;200;1;14;9;;;0;1
75107005;TOUR EIFFEL;48.858333;2.294500;330;20250901;;;12.6;1;440;9;21.4;1;1517;9;15.5;1;17.0;1;8.8;1;;;;;0;9;7.5;1;;;14.0;1;240;1;1543;9;18.9;1;240;1;1534;9;;;;;;;17.9;1;240;1;1534;9;;;0;1
75107005;TOUR EIFFEL;48.858333;2.294500;330;20250902;;;11.8;1;508;9;16.3;1;1937;9;14.7;1;14.1;1;4.5;1;;;;;0;9;10.5;1;;;16.6;1;180;1;1337;9;23.4;1;180;1;1340;9;;;;;;;22.9;1;180;1;1340;9;;;0;1
75107005;TOUR EIFFEL;48.858333;2.294500;330;20250903;;;15.0;1;221;9;23.1;1;1529;9;18.0;1;19.1;1;8.1;1;;;;;0;9;12.5;1;;;19.0;1;200;1;1401;9;29.8;1;200;1;1515;9;;;;;;;28.2;1;200;1;1515;9;;;0;1
75107005;TOUR EIFFEL;48.858333;2.294500;330;20250904;;;13.5;1;442;9;19.8;1;1537;9;16.1;1;16.7;1;6.3;1;;;;;0;9;7.8;1;;;12.1;1;240;1;12;9;16.8;1;240;1;1149;9;;;;;;;16.0;1;240;1;1149;9;;;0;1
75107005;TOUR EIFFEL;48.858333;2.294500;330;20250905;;;12.2;1;536;9;20.9;1;1633;9;16.1;1;16.6;1;8.7;1;;;;;0;9;4.5;1;;;10.5;1;270;1;214;9;12.9;1;280;1;359;9;;;;;;;12.3;1;270;1;124;9;;;0;1
75107005;TOUR EIFFEL;48.858333;2.294500;330;20250906;;;15.7;1;436;9;22.1;1;1621;9;18.8;1;18.9;1;6.4;1;;;;;0;9;9.8;1;;;16.5;1;140;9;2104;9;19.4;1;140;9;2102;9;;;;;;;18.0;1;140;1;2025;9;;;0;1
75107005;TOUR EIFFEL;48.858333;2.294500;330;20250907;;;17.1;1;353;9;28.3;1;1415;9;21.9;1;22.7;1;11.2;1;;;;;0;9;9.5;1;;;15.9;1;260;9;2102;9;17.3;1;260;9;2050;9;;;;;;;17.0;1;260;1;2054;9;;;0;1
75107005;TOUR EIFFEL;48.858333;2.294500;330;20250908;;;15.1;1;857;9;21.4;1;1506;9;17.6;1;18.3;1;6.3;1;;;;;0;9;4.9;1;;;10.5;1;270;1;3;9;12.9;1;270;1;4;9;;;;;;;12.6;1;270;1;4;9;;;0;1
75107005;TOUR EIFFEL;48.858333;2.294500;330;20250909;;;13.3;1;445;9;21.9;1;1603;9;17.2;1;17.6;1;8.6;1;;;;;0;9;3.7;1;;;8.0;1;20;1;505;9;8.7;1;20;1;157;9;;;;;;;8.7;1;20;1;459;9;;;0;1
75107005;TOUR EIFFEL;48.858333;2.294500;330;20250910;;;14.4;1;1754;9;18.5;1;1448;9;15.9;1;16.5;1;4.1;1;;;;;0;9;8.2;1;;;15.8;1;270;9;2249;9;22.8;1;260;9;2240;9;;;;;;;21.9;1;260;1;2239;9;;;0;1
75107005;TOUR EIFFEL;48.858333;2.294500;330;20250911;;;11.7;1;530;9;16.9;1;1300;9;13.8;1;14.3;1;5.2;1;;;;;0;9;11.5;1;;;18.2;1;260;1;213;9;20.1;1;260;1;155;9;;;;;;;19.6;1;260;1;155;9;;;0;1
75107005;TOUR EIFFEL;48.858333;2.294500;330;20250912;;;10.4;1;602;9;18.5;1;1554;9;14.1;1;14.5;1;8.1;1;;;;;0;9;8.9;1;;;15.4;1;240;1;154;9;19.3;1;240;1;227;9;;;;;;;18.2;1;240;1;142;9;;;0;1
75107005;TOUR EIFFEL;48.858333;2.294500;330;20250913;;;11.9;1;444;9;17.0;1;1404;9;14.1;1;14.5;1;5.1;1;;;;;0;9;8.2;1;;;12.7;1;250;9;2354;9;17.6;1;200;1;1232;9;;;;;;;16.7;1;200;1;1232;9;;;0;1
75107005;TOUR EIFFEL;48.858333;2.294500;330;20250914;;;12.8;1;527;9;19.1;1;1825;9;15.7;1;16.0;1;6.3;1;;;;;0;9;8.9;1;;;13.8;1;230;9;2135;9;25.3;1;240;9;2343;9;;;;;;;23.5;1;240;1;2350;9;;;0;1
75107005;TOUR EIFFEL;48.858333;2.294500;330;20250915;;;14.0;1;616;9;18.0;1;1457;9;15.6;1;16.0;1;4.0;1;;;;;0;9;12.5;1;;;17.0;1;260;9;2155;9;25.0;1;230;1;23;9;;;;;;;23.4;1;230;1;23;9;;;0;1
75107005;TOUR EIFFEL;48.858333;2.294500;330;20250916;;;10.7;1;521;9;16.0;1;1821;9;13.8;1;13.4;1;5.3;1;;;;;0;9;8.9;1;;;15.1;1;250;1;26;9;21.1;1;250;1;13;9;;;;;;;19.8;1;250;1;13;9;;;0;1
75107005;TOUR EIFFEL;48.858333;2.294500;330;20250917;;;14.0;1;107;9;21.5;1;1654;9;17.1;1;17.8;1;7.5;1;;;;;0;9;5.5;1;;;9.1;1;230;1;804;9;12.2;1;240;1;804;9;;;;;;;11.7;1;240;1;804;9;;;0;1
75107005;TOUR EIFFEL;48.858333;2.294500;330;20250918;;;14.8;1;757;9;24.5;1;1604;9;19.4;1;19.7;1;9.7;1;;;;;0;9;2.9;1;;;6.6;1;260;1;214;9;7.1;1;270;1;140;9;;;;;;;7.0;1;270;1;140;9;;;0;1
75107005;TOUR EIFFEL;48.858333;2.294500;330;20250919;;;19.6;1;845;9;29.5;1;1603;9;24.2;1;24.6;1;9.9;1;;;;;0;9;6.8;1;;;12.3;1;230;9;2328;9;16.5;1;230;9;2343;9;;;;;;;14.8;1;230;1;2324;9;;;0;1
75107005;TOUR EIFFEL;48.858333;2.294500;330;20250920;;;17.3;1;1243;9;21.9;1;601;9;19.5;1;19.6;1;4.6;1;;;;;0;9;9.2;1;;;14.2;1;180;1;1305;9;18.4;1;250;9;2306;9;;;;;;;17.9;1;250;1;2306;9;;;0;1
75107005;TOUR EIFFEL;48.858333;2.294500;330;20250921;;;12.0;1;642;9;16.2;1;1502;9;13.0;1;14.1;1;4.2;1;;;;;0;9;6.1;1;;;13.2;1;40;9;2358;9;17.6;1;40;9;2112;9;;;;;;;15.4;1;40;1;2345;9;;;0;1
75107005;TOUR EIFFEL;48.858333;2.294500;330;20250922;;;8.7;1;531;9;13.7;1;1541;9;11.1;1;11.2;1;5.0;1;;;;;0;9;10.5;1;;;14.0;1;40;1;637;9;18.7;1;50;1;506;9;;;;;;;17.3;1;40;1;635;9;;;0;1
75107005;TOUR EIFFEL;48.858333;2.294500;330;20250923;;;8.4;1;522;9;12.6;1;1528;9;9.9;1;10.5;1;4.2;1;;;;;0;9;9.9;1;;;12.8;1;10;1;704;9;16.5;1;30;1;751;9;;;;;;;16.2;1;30;1;751;9;;;0;1
75107005;TOUR EIFFEL;48.858333;2.294500;330;20250924;;;7.9;1;945;9;9.6;1;256;9;8.5;1;8.8;1;1.7;1;;;;;0;9;9.3;1;;;13.7;1;40;1;306;9;18.5;1;40;1;258;9;;;;;;;16.7;1;40;1;300;9;;;0;1
75107005;TOUR EIFFEL;48.858333;2.294500;330;20250925;;;8.0;1;655;9;9.9;1;1425;9;9.1;1;9.0;1;1.9;1;;;;;;;4.8;1;;;;;;;;;11.5;1;50;1;1;9;;;;;;;11.0;1;50;1;1;9;;;0;1
75107005;TOUR EIFFEL;48.858333;2.294500;330;20250926;;;7.5;1;436;9;12.3;1;1334;9;9.8;1;9.9;1;4.8;1;;;;;0;9;2.5;1;;;6.0;1;40;9;2114;9;7.1;1;50;9;2111;9;;;;;;;6.8;1;50;1;2108;9;;;0;1
75107005;TOUR EIFFEL;48.858333;2.294500;330;20250927;;;9.4;1;552;9;14.4;1;1432;9;11.1;1;11.9;1;5.0;1;;;;;0;9;4.1;1;;;11.6;1;140;9;2249;9;13.3;1;140;9;2250;9;;;;;;;12.9;1;140;1;2250;9;;;0;1
